date,total load,irradiation
01/01 00:00:00,258.45358163909725,0.0
01/01 01:00:00,233.56802557811733,0.0
01/01 02:00:00,248.33406393495457,0.0
01/01 03:00:00,258.7135801821688,0.0
01/01 04:00:00,247.4547126276635,0.0
01/01 05:00:00,239.98582925285302,0.0
01/01 06:00:00,253.52382022098828,0.0
01/01 07:00:00,264.51440069321575,13.3
01/01 08:00:00,267.66561686989047,141.11
01/01 09:00:00,260.9989439105424,249.66
01/01 10:00:00,253.15495981848383,336.86
01/01 11:00:00,258.57278823712977,359.26
01/01 12:00:00,258.7226708647378,337.61
01/01 13:00:00,255.9329067510387,266.96
01/01 14:00:00,258.3682319835208,153.46
01/01 15:00:00,267.6460431181862,16.2
01/01 16:00:00,252.98600998694957,0.0
01/01 17:00:00,256.68297044443864,0.0
01/01 18:00:00,256.21408664094804,0.0
01/01 19:00:00,261.9303193354044,0.0
01/01 20:00:00,258.4916515394245,0.0
01/01 21:00:00,245.94696595170234,0.0
01/01 22:00:00,257.3373177883183,0.0
01/01 23:00:00,246.87841045232042,0.0
01/02 00:00:00,243.07198668510034,0.0
01/02 01:00:00,249.1577053779073,0.0
01/02 02:00:00,253.346540916006,0.0
01/02 03:00:00,245.3326331818331,0.0
01/02 04:00:00,250.56988302886782,0.0
01/02 05:00:00,265.32805447158313,0.0
01/02 06:00:00,252.223303341914,0.0
01/02 07:00:00,243.43329527946557,13.1
01/02 08:00:00,243.83920179683065,132.96
01/02 09:00:00,259.8537946062559,241.11
01/02 10:00:00,261.61734459527725,329.01
01/02 11:00:00,262.412068008046,330.21
01/02 12:00:00,259.0828794781972,313.06
01/02 13:00:00,254.73221531786692,261.96
01/02 14:00:00,253.71810141846362,146.36
01/02 15:00:00,246.39251510110697,16.55
01/02 16:00:00,253.99329483820986,0.0
01/02 17:00:00,265.1072584799698,0.0
01/02 18:00:00,257.1969890883463,0.0
01/02 19:00:00,254.39919636545562,0.0
01/02 20:00:00,261.76066638572325,0.0
01/02 21:00:00,248.05079246905973,0.0
01/02 22:00:00,260.78019140886715,0.0
01/02 23:00:00,255.28587788979002,0.0
01/03 00:00:00,246.32986605479022,0.0
01/03 01:00:00,252.20649424089197,0.0
01/03 02:00:00,253.6339377118842,0.0
01/03 03:00:00,260.474027283225,0.0
01/03 04:00:00,250.94768965353938,0.0
01/03 05:00:00,248.66591398565106,0.0
01/03 06:00:00,257.1981992591366,0.0
01/03 07:00:00,248.49118725976052,14.05
01/03 08:00:00,240.76640600231724,136.41
01/03 09:00:00,254.83239649570595,261.81
01/03 10:00:00,254.72038017303316,344.51
01/03 11:00:00,246.33523422090286,374.16
01/03 12:00:00,259.228453419603,349.21
01/03 13:00:00,261.398415770676,274.31
01/03 14:00:00,249.26289404292874,161.01
01/03 15:00:00,265.1461096358989,17.7
01/03 16:00:00,250.20841750830994,0.0
01/03 17:00:00,258.55971815845766,0.0
01/03 18:00:00,246.93442114221614,0.0
01/03 19:00:00,258.4793597405506,0.0
01/03 20:00:00,247.34232331596755,0.0
01/03 21:00:00,256.1848558162439,0.0
01/03 22:00:00,255.2953166650753,0.0
01/03 23:00:00,242.42601905653413,0.0
01/04 00:00:00,262.81100381903616,0.0
01/04 01:00:00,247.55856746581566,0.0
01/04 02:00:00,251.04037335782118,0.0
01/04 03:00:00,256.66106618020603,0.0
01/04 04:00:00,250.40897820802502,0.0
01/04 05:00:00,261.9989685813865,0.0
01/04 06:00:00,253.1216231794343,0.0
01/04 07:00:00,256.4251121057872,13.7
01/04 08:00:00,248.47154014709923,145.36
01/04 09:00:00,258.3144407372224,261.46
01/04 10:00:00,256.3933262915511,340.86
01/04 11:00:00,244.32656460718198,370.91
01/04 12:00:00,247.86020016270618,347.86
01/04 13:00:00,259.0672395276844,274.31
01/04 14:00:00,254.23889065159125,161.76
01/04 15:00:00,246.22519492966393,36.24
01/04 16:00:00,249.8318311170174,0.0
01/04 17:00:00,248.55043504115747,0.0
01/04 18:00:00,254.3433646652989,0.0
01/04 19:00:00,248.04003623626969,0.0
01/04 20:00:00,244.5632747789466,0.0
01/04 21:00:00,258.0094520787037,0.0
01/04 22:00:00,257.45065281955647,0.0
01/04 23:00:00,251.49288056020862,0.0
01/05 00:00:00,259.1701130898963,0.0
01/05 01:00:00,257.68045284108365,0.0
01/05 02:00:00,255.95348073340358,0.0
01/05 03:00:00,260.3332346175937,0.0
01/05 04:00:00,243.6674633543503,0.0
01/05 05:00:00,258.24723449955104,0.0
01/05 06:00:00,253.49288121283632,0.0
01/05 07:00:00,249.40808322984452,15.65
01/05 08:00:00,250.49771876114053,124.26
01/05 09:00:00,252.14067893561656,226.11
01/05 10:00:00,271.55752836835404,294.91
01/05 11:00:00,254.65951227880578,329.96
01/05 12:00:00,265.0392615502623,317.06
01/05 13:00:00,244.37828476094148,245.91
01/05 14:00:00,251.58351616997118,123.76
01/05 15:00:00,267.1325930163967,31.71
01/05 16:00:00,256.19844883062416,0.0
01/05 17:00:00,248.91522072665177,0.0
01/05 18:00:00,259.7540141403933,0.0
01/05 19:00:00,250.74970241160221,0.0
01/05 20:00:00,259.3547943724052,0.0
01/05 21:00:00,248.4658125646176,0.0
01/05 22:00:00,251.35866231231273,0.0
01/05 23:00:00,246.81081162490864,0.0
01/06 00:00:00,248.11021381055787,0.0
01/06 01:00:00,251.23801396186002,0.0
01/06 02:00:00,256.61723375763415,0.0
01/06 03:00:00,248.79295649601738,0.0
01/06 04:00:00,249.1211862452343,0.0
01/06 05:00:00,249.39995444954369,0.0
01/06 06:00:00,261.29644694399775,0.0
01/06 07:00:00,243.310517399132,12.75
01/06 08:00:00,247.41646440944513,115.76
01/06 09:00:00,256.0688894397563,222.91
01/06 10:00:00,251.83907550218447,299.91
01/06 11:00:00,267.1740199482446,358.71
01/06 12:00:00,254.22550654065932,346.41
01/06 13:00:00,242.34879681328,276.61
01/06 14:00:00,264.8624167885494,164.61
01/06 15:00:00,250.30700291859893,38.76
01/06 16:00:00,245.29576871955533,0.0
01/06 17:00:00,261.4439520379175,0.0
01/06 18:00:00,243.83949736946172,0.0
01/06 19:00:00,253.42674686492154,0.0
01/06 20:00:00,244.09884487902534,0.0
01/06 21:00:00,256.964591727258,0.0
01/06 22:00:00,255.7945350539397,0.0
01/06 23:00:00,253.2177504284441,0.0
01/07 00:00:00,258.924691005676,0.0
01/07 01:00:00,255.71878277797737,0.0
01/07 02:00:00,255.65057662721426,0.0
01/07 03:00:00,256.9267720114487,0.0
01/07 04:00:00,258.00142357163327,0.0
01/07 05:00:00,255.80195977263608,0.0
01/07 06:00:00,255.20451129782163,0.0
01/07 07:00:00,254.23135154119552,14.15
01/07 08:00:00,246.83071071472557,145.86
01/07 09:00:00,263.623575479026,261.36
01/07 10:00:00,275.0759131261935,335.21
01/07 11:00:00,254.12819956818905,371.91
01/07 12:00:00,253.7506562404754,350.76
01/07 13:00:00,259.04142722305477,278.46
01/07 14:00:00,250.00421610505893,167.21
01/07 15:00:00,258.24437245654764,40.64
01/07 16:00:00,254.78155749354494,0.0
01/07 17:00:00,261.180359983657,0.0
01/07 18:00:00,247.1104198217417,0.0
01/07 19:00:00,244.30897308259088,0.0
01/07 20:00:00,248.44238201328923,0.0
01/07 21:00:00,254.48996805653002,0.0
01/07 22:00:00,247.59256344169347,0.0
01/07 23:00:00,261.90905263230457,0.0
01/08 00:00:00,262.33904215169355,0.0
01/08 01:00:00,247.7207438917928,0.0
01/08 02:00:00,244.4351254809364,0.0
01/08 03:00:00,248.189700262675,0.0
01/08 04:00:00,259.3404234246478,0.0
01/08 05:00:00,265.37289565536827,0.0
01/08 06:00:00,256.1922756407191,0.0
01/08 07:00:00,259.96101200463653,11.6
01/08 08:00:00,250.07129612538125,95.45
01/08 09:00:00,251.09549085144533,187.81
01/08 10:00:00,254.3626659156242,265.41
01/08 11:00:00,254.40593910241424,256.61
01/08 12:00:00,258.27097976988875,213.86
01/08 13:00:00,250.61090828171706,162.65
01/08 14:00:00,246.0104140027034,108.4
01/08 15:00:00,255.88115945871567,24.52
01/08 16:00:00,249.73865592421993,0.0
01/08 17:00:00,256.6299505547843,0.0
01/08 18:00:00,259.7350407511189,0.0
01/08 19:00:00,252.67882547614883,0.0
01/08 20:00:00,255.87097627775086,0.0
01/08 21:00:00,251.7614202113645,0.0
01/08 22:00:00,258.93574495705946,0.0
01/08 23:00:00,256.0211601576619,0.0
01/09 00:00:00,258.1152285104236,0.0
01/09 01:00:00,262.565964258605,0.0
01/09 02:00:00,267.79686831828315,0.0
01/09 03:00:00,246.98186901501853,0.0
01/09 04:00:00,256.9221163330368,0.0
01/09 05:00:00,246.36253153699442,0.0
01/09 06:00:00,259.3704281149476,0.0
01/09 07:00:00,244.414959857692,12.5
01/09 08:00:00,250.58848386857693,99.3
01/09 09:00:00,258.6492876071175,139.15
01/09 10:00:00,247.17910043763285,228.66
01/09 11:00:00,264.4486027583497,230.36
01/09 12:00:00,258.0820633730435,205.0
01/09 13:00:00,256.2908893446795,182.5
01/09 14:00:00,265.4900758910457,93.95
01/09 15:00:00,249.49710584971817,26.47
01/09 16:00:00,256.5175248528812,0.0
01/09 17:00:00,251.9191005345893,0.0
01/09 18:00:00,252.0410855190461,0.0
01/09 19:00:00,245.28226553355387,0.0
01/09 20:00:00,247.08138346952944,0.0
01/09 21:00:00,252.1557029774987,0.0
01/09 22:00:00,253.54819933745964,0.0
01/09 23:00:00,250.91174811271551,0.0
01/10 00:00:00,252.76691507873528,0.0
